run_id	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	sim:targetedNonEM	sim:targetedRLDscntFctr	simtype:ResumeSimFromFile	sim:seeds:conn	sim:targetedRLOppFctr	critic:posRewardBias	critic:angv_bias
865	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	1.5	1.0
866	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	1.5	1.2
867	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	2.0	0.7
868	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	2.0	1.0
869	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	2.0	1.2
870	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	2.5	0.7
871	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	2.5	1.0
872	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	2.5	1.2
873	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	1.5	0.7
874	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	1.5	1.0
875	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	1.5	1.2
876	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	2.0	0.7
877	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	2.0	1.0
878	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	2.0	1.2
879	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	2.5	0.7
880	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	2.5	1.0
881	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	2.5	1.2
882	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	1.5	0.7
883	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	1.5	1.0
884	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	1.5	1.2
885	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	2.0	0.7
886	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	2.0	1.0
887	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	2.0	1.2
888	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	2.5	0.7
889	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	2.5	1.0
890	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	2.5	1.2
891	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	1.5	0.7
892	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	1.5	1.0
893	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	1.5	1.2
894	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	2.0	0.7
895	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	2.0	1.0
896	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	2.0	1.2
897	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	2.5	0.7
898	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	2.5	1.0
899	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	2.5	1.2
900	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	1.5	0.7
901	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	1.5	1.0
902	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	1.5	1.2
903	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	2.0	0.7
904	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	2.0	1.0
905	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	2.0	1.2
906	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	2.5	0.7
907	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	2.5	1.0
908	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	2.5	1.2
909	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	1.5	0.7
910	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	1.5	1.0
911	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	1.5	1.2
912	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	2.0	0.7
913	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	2.0	1.0
914	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	2.0	1.2
915	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	2.5	0.7
916	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	2.5	1.0
917	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	2.5	1.2
918	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	1.5	0.7
919	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	1.5	1.0
920	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	1.5	1.2
921	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	2.0	0.7
922	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	2.0	1.0
923	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	2.0	1.2
924	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	2.5	0.7
925	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	2.5	1.0
926	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	2.5	1.2
927	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	1.5	0.7
928	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	1.5	1.0
929	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	1.5	1.2
930	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	2.0	0.7
931	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	2.0	1.0
932	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	2.0	1.2
933	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	2.5	0.7
934	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	2.5	1.0
935	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	2.5	1.2
936	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	1.5	0.7
937	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	1.5	1.0
938	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	1.5	1.2
939	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	2.0	0.7
940	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	2.0	1.0
941	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	2.0	1.2
942	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	2.5	0.7
943	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	2.5	1.0
944	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	2.5	1.2
945	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	1.5	0.7
946	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	1.5	1.0
947	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	1.5	1.2
948	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	2.0	0.7
949	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	2.0	1.0
950	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	2.0	1.2
951	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	2.5	0.7
952	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	2.5	1.0
953	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	2.5	1.2
954	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	1.5	0.7
955	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	1.5	1.0
956	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	1.5	1.2
957	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	2.0	0.7
958	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	2.0	1.0
959	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	2.0	1.2
960	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	2.5	0.7
961	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	2.5	1.0
962	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	2.5	1.2
963	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	1.0	1.5	0.7
964	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	1.0	1.5	1.0
965	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	1.0	1.5	1.2
966	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	1.0	2.0	0.7
967	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	1.0	2.0	1.0
968	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	1.0	2.0	1.2
969	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	1.0	2.5	0.7
970	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	1.0	2.5	1.0
971	0.001	-0.001	0	1.0	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	1.0	2.5	1.2
972	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	1.5	0.7
973	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	1.5	1.0
974	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	1.5	1.2
975	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	2.0	0.7
976	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	2.0	1.0
977	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	2.0	1.2
978	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	2.5	0.7
979	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	2.5	1.0
980	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.8	2.5	1.2
981	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	1.5	0.7
982	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	1.5	1.0
983	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	1.5	1.2
984	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	2.0	0.7
985	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	2.0	1.0
986	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	2.0	1.2
987	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	2.5	0.7
988	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	2.5	1.0
989	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	0.9	2.5	1.2
990	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	1.5	0.7
991	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	1.5	1.0
992	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	1.5	1.2
993	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	2.0	0.7
994	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	2.0	1.0
995	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	2.0	1.2
996	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	2.5	0.7
997	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	2.5	1.0
998	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/1_run_2371/synWeights_final.pkl	9593185	1.0	2.5	1.2
999	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	1.5	0.7
1000	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	1.5	1.0
1001	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	1.5	1.2
1002	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	2.0	0.7
1003	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	2.0	1.0
1004	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	2.0	1.2
1005	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	2.5	0.7
1006	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	2.5	1.0
1007	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.8	2.5	1.2
1008	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	1.5	0.7
1009	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	1.5	1.0
1010	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	1.5	1.2
1011	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	2.0	0.7
1012	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	2.0	1.0
1013	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	2.0	1.2
1014	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	2.5	0.7
1015	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	2.5	1.0
1016	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	0.9	2.5	1.2
1017	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	1.5	0.7
1018	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	1.5	1.0
1019	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	1.5	1.2
1020	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	2.0	0.7
1021	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	2.0	1.0
1022	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	2.0	1.2
1023	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	2.5	0.7
1024	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	2.5	1.0
1025	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/2_run_2475/synWeights_final.pkl	2542033	1.0	2.5	1.2
1026	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	1.5	0.7
1027	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	1.5	1.0
1028	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	1.5	1.2
1029	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	2.0	0.7
1030	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	2.0	1.0
1031	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	2.0	1.2
1032	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	2.5	0.7
1033	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	2.5	1.0
1034	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.8	2.5	1.2
1035	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	1.5	0.7
1036	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	1.5	1.0
1037	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	1.5	1.2
1038	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	2.0	0.7
1039	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	2.0	1.0
1040	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	2.0	1.2
1041	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	2.5	0.7
1042	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	2.5	1.0
1043	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	0.9	2.5	1.2
1044	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	1.5	0.7
1045	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	1.5	1.0
1046	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	1.5	1.2
1047	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	2.0	0.7
1048	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	2.0	1.0
1049	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	2.0	1.2
1050	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	2.5	0.7
1051	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	2.5	1.0
1052	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/3_run_2329/synWeights_final.pkl	2542033	1.0	2.5	1.2
1053	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	1.5	0.7
1054	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	1.5	1.0
1055	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	1.5	1.2
1056	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	2.0	0.7
1057	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	2.0	1.0
1058	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	2.0	1.2
1059	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	2.5	0.7
1060	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	2.5	1.0
1061	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.8	2.5	1.2
1062	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	1.5	0.7
1063	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	1.5	1.0
1064	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	1.5	1.2
1065	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	2.0	0.7
1066	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	2.0	1.0
1067	0.001	-0.001	1	0.5	results/hpsearch-2022-01-11/best/4_run_2624/synWeights_final.pkl	2542033	0.9	2.0	1.2
