run_id	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	STDP-RL:AMPA:RLwindhebb	STDP-RL:AMPA:RLwindanti	sim:targetedNonEM	sim:targetedRLDscntFctr	simtype:ResumeSimFromFile	sim:seeds:conn	sim:targetedRLOppFctr	critic:posRewardBias	critic:angv_bias
2963	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	1.0
2964	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	0.5
2965	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	0.7
2966	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	0.8
2967	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	1.0
2968	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	0.5
2969	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	0.7
2970	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	0.8
2971	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	1.0
2972	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	0.5
2973	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	0.7
2974	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	0.8
2975	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	1.0
2976	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	0.5
2977	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	0.7
2978	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	0.8
2979	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	1.0
2980	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	0.5
2981	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	0.7
2982	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	0.8
2983	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	1.0
2984	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	0.5
2985	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	0.7
2986	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	0.8
2987	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	1.0
2988	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	0.5
2989	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	0.7
2990	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	0.8
2991	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	1.0
2992	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	0.5
2993	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	0.7
2994	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	0.8
2995	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	1.0
2996	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	0.5
2997	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	0.7
2998	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	0.8
2999	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	1.0
3000	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	0.5
3001	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	0.7
3002	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	0.8
3003	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	1.0
3004	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	0.5
3005	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	0.7
3006	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	0.8
3007	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	1.0
3008	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.5	0.5
3009	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.5	0.7
3010	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.5	0.8
3011	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.5	1.0
3012	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	1.5	0.5
3013	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	1.5	0.7
3014	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	1.5	0.8
3015	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	1.5	1.0
3016	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.0	0.5
3017	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.0	0.7
3018	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.0	0.8
3019	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.0	1.0
3020	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.5	0.5
3021	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.5	0.7
3022	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.5	0.8
3023	0.001	-0.001	10	10	0	1.0	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.5	1.0
3024	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	1.5	0.5
3025	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	1.5	0.7
3026	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	1.5	0.8
3027	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	1.5	1.0
3028	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.0	0.5
3029	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.0	0.7
3030	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.0	0.8
3031	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.0	1.0
3032	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.5	0.5
3033	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.5	0.7
3034	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.5	0.8
3035	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.5	1.0
3036	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	1.5	0.5
3037	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	1.5	0.7
3038	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	1.5	0.8
3039	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	1.5	1.0
3040	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	0.5
3041	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	0.7
3042	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	0.8
3043	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	1.0
3044	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	0.5
3045	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	0.7
3046	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	0.8
3047	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	1.0
3048	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	0.5
3049	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	0.7
3050	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	0.8
3051	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	1.0
3052	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	0.5
3053	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	0.7
3054	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	0.8
3055	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	1.0
3056	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	0.5
3057	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	0.7
3058	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	0.8
3059	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	1.0
3060	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.5
3061	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.7
3062	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.8
3063	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	1.0
3064	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.5
3065	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.7
3066	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.8
3067	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	1.0
3068	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.5
3069	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.7
3070	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.8
3071	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	1.0
3072	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.5
3073	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.7
3074	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.8
3075	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	1.0
3076	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.5
3077	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.7
3078	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.8
3079	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	1.0
3080	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	0.5
3081	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	0.7
3082	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	0.8
3083	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	1.0
3084	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	0.5
3085	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	0.7
3086	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	0.8
3087	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	1.0
3088	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	0.5
3089	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	0.7
3090	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	0.8
3091	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	1.0
3092	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	0.5
3093	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	0.7
3094	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	0.8
3095	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	1.0
3096	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	0.5
3097	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	0.7
3098	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	0.8
3099	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	1.0
3100	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	0.5
3101	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	0.7
3102	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	0.8
3103	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	1.0
3104	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	0.5
3105	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	0.7
3106	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	0.8
3107	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	1.0
3108	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	0.5
3109	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	0.7
3110	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	0.8
3111	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	1.0
3112	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	0.5
3113	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	0.7
3114	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	0.8
3115	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	1.0
3116	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	0.5
3117	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	0.7
3118	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	0.8
3119	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	1.0
3120	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	0.5
3121	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	0.7
3122	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	0.8
3123	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	1.0
3124	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	0.5
3125	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	0.7
3126	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	0.8
3127	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	1.0
3128	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	0.5
3129	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	0.7
3130	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	0.8
3131	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	1.0
3132	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	0.5
3133	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	0.7
3134	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	0.8
3135	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	1.0
3136	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	0.5
3137	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	0.7
3138	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	0.8
3139	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	1.0
3140	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	0.5
3141	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	0.7
3142	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	0.8
3143	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	1.0
3144	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	0.5
3145	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	0.7
3146	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	0.8
3147	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	1.0
3148	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	0.5
3149	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	0.7
3150	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	0.8
3151	0.001	-0.001	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	1.0
