run_id	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	STDP-RL:AMPA:RLwindhebb	STDP-RL:AMPA:RLwindanti	sim:targetedNonEM	sim:targetedRLDscntFctr	sim:targetedRLOppFctr	critic:biases:angv	critic:clear_flips	critic:posRewardBias	critic:total_gain	net:deactivateNMDA
1812	0.025	-0.025	25	25	1	0.9	0.7	3.0	False	3.0	1.0	False
1813	0.025	-0.025	25	25	1	0.9	0.7	3.0	False	3.0	1.0	True
1814	0.025	-0.025	25	25	1	0.9	0.7	3.0	False	3.0	2.0	False
1815	0.025	-0.025	25	25	1	0.9	0.7	3.0	False	3.0	2.0	True
1816	0.025	-0.025	25	25	1	0.9	0.7	3.0	False	3.0	3.0	False
1817	0.025	-0.025	25	25	1	0.9	0.7	3.0	False	3.0	3.0	True
1818	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	1.0	1.0	False
1819	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	1.0	1.0	True
1820	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	1.0	2.0	False
1821	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	1.0	2.0	True
1822	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	1.0	3.0	False
1823	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	1.0	3.0	True
1824	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	2.0	1.0	False
1825	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	2.0	1.0	True
1826	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	2.0	2.0	False
1827	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	2.0	2.0	True
1828	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	2.0	3.0	False
1829	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	2.0	3.0	True
1830	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	3.0	1.0	False
1831	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	3.0	1.0	True
1832	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	3.0	2.0	False
1833	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	3.0	2.0	True
1834	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	3.0	3.0	False
1835	0.025	-0.025	25	25	1	0.9	0.7	3.0	True	3.0	3.0	True
1836	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	1.0	1.0	False
1837	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	1.0	1.0	True
1838	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	1.0	2.0	False
1839	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	1.0	2.0	True
1840	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	1.0	3.0	False
1841	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	1.0	3.0	True
1842	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	2.0	1.0	False
1843	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	2.0	1.0	True
1844	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	2.0	2.0	False
1845	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	2.0	2.0	True
1846	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	2.0	3.0	False
1847	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	2.0	3.0	True
1848	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	3.0	1.0	False
1849	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	3.0	1.0	True
1850	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	3.0	2.0	False
1851	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	3.0	2.0	True
1852	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	3.0	3.0	False
1853	0.025	-0.025	25	25	1	0.9	0.8	1.5	False	3.0	3.0	True
1854	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	1.0	1.0	False
1855	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	1.0	1.0	True
1856	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	1.0	2.0	False
1857	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	1.0	2.0	True
1858	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	1.0	3.0	False
1859	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	1.0	3.0	True
1860	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	2.0	1.0	False
1861	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	2.0	1.0	True
1862	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	2.0	2.0	False
1863	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	2.0	2.0	True
1864	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	2.0	3.0	False
1865	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	2.0	3.0	True
1866	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	3.0	1.0	False
1867	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	3.0	1.0	True
1868	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	3.0	2.0	False
1869	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	3.0	2.0	True
1870	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	3.0	3.0	False
1871	0.025	-0.025	25	25	1	0.9	0.8	1.5	True	3.0	3.0	True
1872	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	1.0	1.0	False
1873	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	1.0	1.0	True
1874	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	1.0	2.0	False
1875	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	1.0	2.0	True
1876	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	1.0	3.0	False
1877	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	1.0	3.0	True
1878	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	2.0	1.0	False
1879	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	2.0	1.0	True
1880	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	2.0	2.0	False
1881	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	2.0	2.0	True
1882	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	2.0	3.0	False
1883	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	2.0	3.0	True
1884	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	3.0	1.0	False
1885	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	3.0	1.0	True
1886	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	3.0	2.0	False
1887	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	3.0	2.0	True
1888	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	3.0	3.0	False
1889	0.025	-0.025	25	25	1	0.9	0.8	2.0	False	3.0	3.0	True
1890	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	1.0	1.0	False
1891	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	1.0	1.0	True
1892	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	1.0	2.0	False
1893	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	1.0	2.0	True
1894	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	1.0	3.0	False
1895	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	1.0	3.0	True
1896	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	2.0	1.0	False
1897	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	2.0	1.0	True
1898	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	2.0	2.0	False
1899	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	2.0	2.0	True
1900	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	2.0	3.0	False
1901	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	2.0	3.0	True
1902	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	3.0	1.0	False
1903	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	3.0	1.0	True
1904	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	3.0	2.0	False
1905	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	3.0	2.0	True
1906	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	3.0	3.0	False
1907	0.025	-0.025	25	25	1	0.9	0.8	2.0	True	3.0	3.0	True
1908	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	1.0	1.0	False
1909	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	1.0	1.0	True
1910	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	1.0	2.0	False
1911	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	1.0	2.0	True
1912	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	1.0	3.0	False
1913	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	1.0	3.0	True
1914	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	2.0	1.0	False
1915	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	2.0	1.0	True
1916	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	2.0	2.0	False
1917	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	2.0	2.0	True
1918	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	2.0	3.0	False
1919	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	2.0	3.0	True
1920	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	3.0	1.0	False
1921	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	3.0	1.0	True
1922	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	3.0	2.0	False
1923	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	3.0	2.0	True
1924	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	3.0	3.0	False
1925	0.025	-0.025	25	25	1	0.9	0.8	3.0	False	3.0	3.0	True
1926	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	1.0	1.0	False
1927	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	1.0	1.0	True
1928	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	1.0	2.0	False
1929	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	1.0	2.0	True
1930	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	1.0	3.0	False
1931	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	1.0	3.0	True
1932	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	2.0	1.0	False
1933	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	2.0	1.0	True
1934	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	2.0	2.0	False
1935	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	2.0	2.0	True
1936	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	2.0	3.0	False
1937	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	2.0	3.0	True
1938	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	3.0	1.0	False
1939	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	3.0	1.0	True
1940	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	3.0	2.0	False
1941	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	3.0	2.0	True
1942	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	3.0	3.0	False
1943	0.025	-0.025	25	25	1	0.9	0.8	3.0	True	3.0	3.0	True
1944	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	1.0	1.0	False
1945	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	1.0	1.0	True
1946	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	1.0	2.0	False
1947	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	1.0	2.0	True
1948	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	1.0	3.0	False
1949	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	1.0	3.0	True
1950	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	2.0	1.0	False
1951	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	2.0	1.0	True
1952	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	2.0	2.0	False
1953	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	2.0	2.0	True
1954	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	2.0	3.0	False
1955	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	2.0	3.0	True
1956	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	3.0	1.0	False
1957	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	3.0	1.0	True
1958	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	3.0	2.0	False
1959	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	3.0	2.0	True
1960	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	3.0	3.0	False
1961	0.02	-0.02	5	5	0	0.0	0.5	1.5	False	3.0	3.0	True
1962	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	1.0	1.0	False
1963	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	1.0	1.0	True
1964	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	1.0	2.0	False
1965	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	1.0	2.0	True
1966	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	1.0	3.0	False
1967	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	1.0	3.0	True
1968	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	2.0	1.0	False
1969	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	2.0	1.0	True
1970	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	2.0	2.0	False
1971	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	2.0	2.0	True
1972	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	2.0	3.0	False
1973	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	2.0	3.0	True
1974	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	3.0	1.0	False
1975	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	3.0	1.0	True
1976	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	3.0	2.0	False
1977	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	3.0	2.0	True
1978	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	3.0	3.0	False
1979	0.02	-0.02	5	5	0	0.0	0.5	1.5	True	3.0	3.0	True
1980	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	1.0	1.0	False
1981	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	1.0	1.0	True
1982	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	1.0	2.0	False
1983	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	1.0	2.0	True
1984	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	1.0	3.0	False
1985	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	1.0	3.0	True
1986	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	2.0	1.0	False
1987	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	2.0	1.0	True
1988	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	2.0	2.0	False
1989	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	2.0	2.0	True
1990	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	2.0	3.0	False
1991	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	2.0	3.0	True
1992	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	3.0	1.0	False
1993	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	3.0	1.0	True
1994	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	3.0	2.0	False
1995	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	3.0	2.0	True
1996	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	3.0	3.0	False
1997	0.02	-0.02	5	5	0	0.0	0.5	2.0	False	3.0	3.0	True
1998	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	1.0	1.0	False
1999	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	1.0	1.0	True
2000	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	1.0	2.0	False
2001	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	1.0	2.0	True
2002	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	1.0	3.0	False
2003	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	1.0	3.0	True
2004	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	2.0	1.0	False
2005	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	2.0	1.0	True
2006	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	2.0	2.0	False
2007	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	2.0	2.0	True
2008	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	2.0	3.0	False
2009	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	2.0	3.0	True
2010	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	3.0	1.0	False
2011	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	3.0	1.0	True
2012	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	3.0	2.0	False
2013	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	3.0	2.0	True
2014	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	3.0	3.0	False
2015	0.02	-0.02	5	5	0	0.0	0.5	2.0	True	3.0	3.0	True
2016	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	1.0	1.0	False
2017	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	1.0	1.0	True
2018	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	1.0	2.0	False
2019	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	1.0	2.0	True
2020	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	1.0	3.0	False
2021	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	1.0	3.0	True
2022	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	2.0	1.0	False
2023	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	2.0	1.0	True
2024	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	2.0	2.0	False
2025	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	2.0	2.0	True
2026	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	2.0	3.0	False
2027	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	2.0	3.0	True
2028	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	3.0	1.0	False
2029	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	3.0	1.0	True
2030	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	3.0	2.0	False
2031	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	3.0	2.0	True
2032	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	3.0	3.0	False
2033	0.02	-0.02	5	5	0	0.0	0.5	3.0	False	3.0	3.0	True
2034	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	1.0	1.0	False
2035	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	1.0	1.0	True
2036	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	1.0	2.0	False
2037	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	1.0	2.0	True
2038	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	1.0	3.0	False
2039	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	1.0	3.0	True
2040	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	2.0	1.0	False
2041	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	2.0	1.0	True
2042	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	2.0	2.0	False
2043	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	2.0	2.0	True
2044	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	2.0	3.0	False
2045	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	2.0	3.0	True
2046	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	3.0	1.0	False
2047	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	3.0	1.0	True
2048	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	3.0	2.0	False
2049	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	3.0	2.0	True
2050	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	3.0	3.0	False
2051	0.02	-0.02	5	5	0	0.0	0.5	3.0	True	3.0	3.0	True
2052	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	1.0	1.0	False
2053	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	1.0	1.0	True
2054	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	1.0	2.0	False
2055	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	1.0	2.0	True
2056	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	1.0	3.0	False
2057	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	1.0	3.0	True
2058	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	2.0	1.0	False
2059	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	2.0	1.0	True
2060	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	2.0	2.0	False
2061	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	2.0	2.0	True
2062	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	2.0	3.0	False
2063	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	2.0	3.0	True
2064	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	3.0	1.0	False
2065	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	3.0	1.0	True
2066	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	3.0	2.0	False
2067	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	3.0	2.0	True
2068	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	3.0	3.0	False
2069	0.02	-0.02	5	5	0	0.0	0.7	1.5	False	3.0	3.0	True
2070	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	1.0	1.0	False
2071	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	1.0	1.0	True
2072	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	1.0	2.0	False
2073	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	1.0	2.0	True
2074	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	1.0	3.0	False
2075	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	1.0	3.0	True
2076	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	2.0	1.0	False
2077	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	2.0	1.0	True
2078	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	2.0	2.0	False
2079	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	2.0	2.0	True
2080	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	2.0	3.0	False
2081	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	2.0	3.0	True
2082	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	3.0	1.0	False
2083	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	3.0	1.0	True
2084	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	3.0	2.0	False
2085	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	3.0	2.0	True
2086	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	3.0	3.0	False
2087	0.02	-0.02	5	5	0	0.0	0.7	1.5	True	3.0	3.0	True
2088	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	1.0	1.0	False
2089	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	1.0	1.0	True
2090	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	1.0	2.0	False
2091	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	1.0	2.0	True
2092	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	1.0	3.0	False
2093	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	1.0	3.0	True
2094	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	2.0	1.0	False
2095	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	2.0	1.0	True
2096	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	2.0	2.0	False
2097	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	2.0	2.0	True
2098	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	2.0	3.0	False
2099	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	2.0	3.0	True
2100	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	3.0	1.0	False
2101	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	3.0	1.0	True
2102	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	3.0	2.0	False
2103	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	3.0	2.0	True
2104	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	3.0	3.0	False
2105	0.02	-0.02	5	5	0	0.0	0.7	2.0	False	3.0	3.0	True
2106	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	1.0	1.0	False
2107	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	1.0	1.0	True
2108	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	1.0	2.0	False
2109	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	1.0	2.0	True
2110	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	1.0	3.0	False
2111	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	1.0	3.0	True
2112	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	2.0	1.0	False
2113	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	2.0	1.0	True
2114	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	2.0	2.0	False
2115	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	2.0	2.0	True
2116	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	2.0	3.0	False
2117	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	2.0	3.0	True
2118	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	3.0	1.0	False
2119	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	3.0	1.0	True
2120	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	3.0	2.0	False
2121	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	3.0	2.0	True
2122	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	3.0	3.0	False
2123	0.02	-0.02	5	5	0	0.0	0.7	2.0	True	3.0	3.0	True
2124	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	1.0	1.0	False
2125	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	1.0	1.0	True
2126	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	1.0	2.0	False
2127	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	1.0	2.0	True
2128	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	1.0	3.0	False
2129	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	1.0	3.0	True
2130	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	2.0	1.0	False
2131	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	2.0	1.0	True
2132	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	2.0	2.0	False
2133	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	2.0	2.0	True
2134	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	2.0	3.0	False
2135	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	2.0	3.0	True
2136	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	3.0	1.0	False
2137	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	3.0	1.0	True
2138	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	3.0	2.0	False
2139	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	3.0	2.0	True
2140	0.02	-0.02	5	5	0	0.0	0.7	3.0	False	3.0	3.0	False
