post-median,post-mean,post-min,post-max,pre-median,pre-mean,pre-min,pre-max,mean-best_weights
375.9,390.5,317.4,460.1,500.0,435.4,250.0,500.0,8.70939528581854
395.6,397.06000000000006,369.3,421.0,431.0,439.4,357.0,500.0,8.645840859251564
447.7,428.02,378.5,462.5,500.0,416.6,254.0,500.0,8.674013236724177
406.1,384.85999999999996,333.5,430.0,297.0,348.2,203.0,500.0,8.531566846334185
376.6,377.4,332.3,410.5,500.0,427.8,213.0,500.0,8.454067302408758
393.8,381.84000000000003,281.4,427.6,374.0,377.4,231.0,500.0,8.493799267596334
333.0,373.92,323.1,445.7,279.0,335.4,206.0,500.0,8.473729549666503
399.2,388.64,293.8,454.5,500.0,373.0,175.0,500.0,8.391661157965125
399.3,371.41999999999996,289.0,433.5,250.0,252.0,220.0,301.0,8.410059205155
430.3,403.70000000000005,256.6,496.5,428.0,401.8,239.0,500.0,8.408866611788666
392.6,374.64,261.7,460.7,500.0,371.6,165.0,500.0,8.405793860051027
385.0,404.84000000000003,348.0,482.7,500.0,424.0,262.0,500.0,8.423014924181194
383.3,398.96,364.8,440.9,254.0,316.8,177.0,500.0,8.509832554424081
416.9,376.49999999999994,246.0,465.9,451.0,451.2,369.0,500.0,8.465237926053513
382.9,391.17999999999995,349.0,452.3,461.0,435.4,276.0,500.0,8.454567676126116
411.8,401.58,361.8,455.2,500.0,459.8,376.0,500.0,8.457378605834192
392.3,411.91999999999996,357.9,476.0,500.0,456.6,283.0,500.0,8.420698894197029
343.3,340.21999999999997,295.5,379.1,469.0,385.2,178.0,500.0,8.510135048128685
432.8,427.21999999999997,367.9,465.3,500.0,483.2,416.0,500.0,8.540092727052187
410.7,424.58000000000004,400.1,462.4,500.0,422.8,278.0,500.0,8.560443545411065
440.2,431.82,380.7,466.3,393.0,401.4,240.0,500.0,8.545329288519378
396.6,360.66,244.3,423.6,347.0,373.0,176.0,500.0,8.492671937223692
416.2,416.78000000000003,402.2,433.0,500.0,500.0,500.0,500.0,8.488585782741229
395.7,375.41999999999996,316.3,425.4,210.0,216.6,60.0,373.0,8.405913570767481
389.2,376.66,331.6,408.8,361.0,368.4,243.0,500.0,8.450917677672964
362.1,361.73999999999995,267.4,461.7,311.0,297.2,112.0,500.0,8.438361728451978
358.8,354.38,302.9,403.8,389.0,389.0,217.0,500.0,8.53985787915783
292.2,324.8,222.2,426.1,309.0,316.8,159.0,500.0,8.601247991042902
305.3,309.86,229.7,369.2,172.0,212.6,150.0,395.0,8.622477172945583
369.0,335.5400000000001,248.6,382.5,424.0,379.8,186.0,500.0,8.653439244228444
333.3,337.06000000000006,262.1,403.6,244.0,217.4,160.0,269.0,8.595071972812294
358.5,359.7,304.3,403.8,249.0,313.2,182.0,500.0,8.5319365278536
321.3,319.52000000000004,284.6,350.7,197.0,197.6,88.0,383.0,8.521970900479289
297.6,276.46000000000004,204.2,312.0,250.0,242.4,182.0,285.0,8.513813243335383
370.2,353.06,242.3,430.4,243.0,292.0,197.0,500.0,8.488747825548524
379.3,335.43999999999994,239.1,392.7,328.0,334.2,162.0,486.0,8.546561759052068
363.9,343.62,265.2,404.4,331.0,346.6,174.0,500.0,8.605913850693192
300.1,297.06,250.3,345.8,312.0,321.2,222.0,474.0,8.5675997753042
302.3,290.3,218.0,363.2,267.0,329.0,136.0,500.0,8.52080947329598
302.8,329.66,280.2,434.0,423.0,399.2,189.0,500.0,8.491230915457155
344.6,340.08000000000004,285.7,425.6,500.0,409.0,150.0,500.0,8.53322629627723
346.5,363.43999999999994,331.6,450.0,500.0,401.4,195.0,500.0,8.462718892178211
314.0,309.93999999999994,251.5,391.8,391.0,352.6,184.0,500.0,8.52679685451202
365.0,365.41999999999996,310.9,421.3,500.0,396.8,161.0,500.0,8.607944208412158
394.0,386.17999999999995,297.8,443.7,500.0,434.8,235.0,500.0,8.570514393622778
407.4,396.43999999999994,356.0,431.2,287.0,326.4,189.0,500.0,8.548396574569818
377.2,368.08000000000004,202.4,444.3,386.0,373.8,135.0,500.0,8.58085692981774
380.9,347.34000000000003,233.4,430.5,278.0,337.2,188.0,500.0,8.568916204013378
396.5,398.43999999999994,318.4,448.8,466.0,399.8,246.0,500.0,8.562018797091167
357.2,389.9800000000001,349.2,479.6,268.0,302.2,141.0,500.0,8.49039014748269
387.5,388.91999999999996,362.8,417.9,500.0,466.8,372.0,500.0,8.51549996603402
416.3,407.4,313.1,474.2,275.0,288.2,259.0,342.0,8.507754502739552
424.1,423.4599999999999,394.4,448.8,500.0,500.0,500.0,500.0,8.448215018834837
362.3,355.14000000000004,299.6,396.4,351.0,320.6,196.0,428.0,8.464917551723998
389.5,401.76,361.5,453.8,472.0,411.6,233.0,500.0,8.378084616908442
375.5,380.84000000000003,332.0,452.5,272.0,303.0,216.0,491.0,8.370610634492651
316.3,346.14,269.2,448.6,500.0,500.0,500.0,500.0,8.38149804460836
439.5,428.08000000000004,384.2,465.0,484.0,420.8,272.0,500.0,8.337302041258926
382.6,363.32,297.0,411.2,308.0,345.8,142.0,500.0,8.248399575946298
414.3,421.82,383.3,489.9,500.0,435.6,205.0,500.0,8.255306663992526
402.8,375.46,231.6,428.1,329.0,342.4,129.0,500.0,8.28646935119676
366.9,366.9599999999999,324.1,423.6,500.0,448.4,242.0,500.0,8.348819771664603
397.3,369.58000000000004,303.8,432.2,500.0,500.0,500.0,500.0,8.416969091100967
382.3,388.99999999999994,342.2,444.4,500.0,431.8,286.0,500.0,8.348242080699544
389.1,372.4,262.0,430.3,388.0,395.8,324.0,500.0,8.35179793226299
389.0,374.53999999999996,317.4,443.7,500.0,462.6,313.0,500.0,8.401373905950296
390.9,373.97999999999996,246.0,442.9,366.0,359.8,154.0,500.0,8.371700104560455
386.9,373.44,315.2,410.7,301.0,300.4,88.0,500.0,8.334926619575306
384.5,386.0400000000001,328.7,425.7,500.0,463.6,318.0,500.0,8.36963939955955
353.2,357.24,252.9,457.0,500.0,421.2,225.0,500.0,8.339189106728373
408.0,386.38,269.6,438.0,370.0,294.8,96.0,500.0,8.348907453425987
389.8,384.86,347.3,429.0,432.0,430.4,346.0,500.0,8.258813815057893
384.0,384.44,322.6,432.2,442.0,417.8,208.0,500.0,8.263825374667704
367.3,382.79999999999995,323.8,454.4,417.0,364.8,139.0,500.0,8.222886686009229
407.7,394.71999999999997,315.7,446.6,290.0,322.6,112.0,500.0,8.275466735675598
405.5,390.44,285.4,440.4,357.0,335.0,151.0,500.0,8.234003083013132
391.7,399.82000000000005,371.6,463.2,500.0,487.2,436.0,500.0,8.235871155132802
396.3,364.38,281.2,420.5,295.0,330.6,244.0,488.0,8.279618779701707
396.2,396.12,352.0,424.7,389.0,351.0,166.0,484.0,8.291769130280413
439.6,428.16,353.6,487.1,246.0,303.2,177.0,500.0,8.339879744305646
369.1,370.71999999999997,291.5,444.4,230.0,206.6,95.0,285.0,8.32059042052919
428.9,412.71999999999997,341.8,475.9,500.0,398.2,224.0,500.0,8.38260600913483
388.1,391.96,360.4,425.0,292.0,326.4,228.0,443.0,8.401364046466192
373.5,357.82,293.4,427.6,291.0,315.8,200.0,500.0,8.444196828666586
390.2,369.23999999999995,275.5,476.3,244.0,314.8,164.0,500.0,8.424828719945094
408.4,423.7799999999999,378.4,496.4,375.0,348.4,209.0,500.0,8.445615522403486
444.1,409.14000000000004,301.3,469.9,497.0,373.6,166.0,500.0,8.450039752522747
317.8,342.06000000000006,281.4,462.9,398.0,364.6,196.0,500.0,8.437742000139341
368.8,368.44000000000005,354.6,384.5,446.0,434.4,291.0,500.0,8.426122742517398
430.3,400.74,297.7,460.0,500.0,401.0,96.0,500.0,8.430655583739634
360.1,373.68000000000006,317.7,459.8,500.0,425.8,209.0,500.0,8.440991343772819
358.7,373.78000000000003,317.9,438.3,500.0,464.4,322.0,500.0,8.437315805392823
360.0,363.67999999999995,300.3,450.8,500.0,434.6,173.0,500.0,8.435809145561084
372.7,358.4,295.8,387.7,500.0,401.0,237.0,500.0,8.490945431045699
409.7,388.25999999999993,256.0,457.4,404.0,355.8,57.0,500.0,8.486334263571099
416.2,416.03999999999996,370.8,463.6,500.0,423.0,245.0,500.0,8.548790965482185
371.3,346.56000000000006,304.0,377.3,212.0,312.0,187.0,500.0,8.465050897881238
291.7,291.02000000000004,237.9,372.5,332.0,346.4,156.0,500.0,8.408511554313245
376.6,376.15999999999997,301.6,442.9,500.0,369.2,23.0,500.0,8.43274833221552
334.2,351.08,299.7,411.9,396.0,343.4,142.0,500.0,8.387708430844816
385.5,368.32000000000005,249.2,444.6,403.0,375.8,230.0,500.0,8.345577388940098
401.6,372.82,270.3,441.5,500.0,401.4,183.0,500.0,8.318890145300857
362.4,361.7799999999999,338.3,389.1,288.0,297.4,196.0,414.0,8.260218906079244
376.2,361.76000000000005,254.3,419.0,500.0,419.0,200.0,500.0,8.21368864561799
337.6,345.64,287.7,395.3,352.0,341.2,139.0,500.0,8.331182267593382
404.0,410.7200000000001,377.5,453.5,494.0,412.0,145.0,500.0,8.370216382336801
458.5,457.58000000000004,434.3,474.7,449.0,420.8,315.0,500.0,8.338236877115538
449.8,422.16,321.4,471.6,500.0,450.8,325.0,500.0,8.461054293232591
442.3,404.88,329.1,450.9,500.0,388.0,181.0,500.0,8.445060886388426
379.6,375.46000000000004,285.9,454.3,396.0,375.8,241.0,500.0,8.423120698787772
429.0,423.23999999999995,374.2,482.2,458.0,447.2,372.0,500.0,8.41771752657064
446.8,423.73999999999995,352.3,456.1,500.0,500.0,500.0,500.0,8.417284637505823
371.2,359.92,311.8,407.4,266.0,267.8,204.0,330.0,8.33413261882734
382.6,399.67999999999995,281.0,495.5,500.0,374.0,50.0,500.0,8.364408444256561
407.3,407.1,344.6,490.7,354.0,346.6,268.0,426.0,8.329525883388444
395.8,390.82,307.6,439.4,299.0,322.0,198.0,500.0,8.326688386023715
341.7,350.38,296.3,467.8,307.0,316.6,92.0,500.0,8.331541796296008
362.2,360.2,277.0,445.0,355.0,365.0,261.0,479.0,8.394597931097936
454.6,454.5799999999999,408.0,487.2,500.0,415.8,162.0,500.0,8.420915096745768
421.9,402.21999999999997,344.8,427.5,466.0,402.4,110.0,500.0,8.38726046676688
404.2,392.59999999999997,327.2,429.9,352.0,363.4,176.0,500.0,8.396232210633066
373.0,361.12,267.5,416.5,500.0,381.4,188.0,500.0,8.307689147717474
393.8,344.58,208.1,445.9,229.0,228.8,36.0,500.0,8.329790596415416
395.1,419.32,383.4,489.9,500.0,424.6,123.0,500.0,8.242606380688093
374.4,363.06000000000006,260.3,412.2,442.0,417.6,316.0,500.0,8.149649195412648
380.9,372.28000000000003,327.6,392.3,500.0,423.6,118.0,500.0,8.172299780160571
394.2,391.02000000000004,307.6,467.1,455.0,433.2,280.0,500.0,8.208009848807908
383.9,390.84000000000003,346.3,455.7,349.0,340.2,161.0,481.0,8.20024882428577
357.7,361.53999999999996,332.9,395.4,388.0,370.8,194.0,500.0,8.214742557336464
411.7,407.4599999999999,358.4,456.6,367.0,318.8,71.0,500.0,8.24566770213655
361.4,367.04,346.0,405.2,500.0,427.8,310.0,500.0,8.226660819233787
372.6,381.82,330.3,424.1,380.0,379.8,292.0,500.0,8.198222263329962
397.9,384.4,292.3,425.4,284.0,329.8,115.0,500.0,8.207241418051309
357.3,357.84,310.3,388.8,337.0,324.0,112.0,500.0,8.227408284041156
317.1,313.91999999999996,228.5,432.2,500.0,436.8,220.0,500.0,8.19544782534974
378.2,368.68,307.0,405.5,300.0,341.8,188.0,500.0,8.104819447679624
393.9,399.36,352.0,461.1,500.0,423.8,226.0,500.0,8.131075598511293
334.1,330.9,282.6,382.9,293.0,344.4,218.0,500.0,8.08087077906618
379.0,385.44,337.4,428.5,333.0,313.4,125.0,500.0,8.083472079370953
364.6,382.78000000000003,320.7,445.9,452.0,433.4,338.0,500.0,8.05098406466358
361.6,361.88,299.7,416.2,408.0,396.4,208.0,500.0,8.048976368887427
312.0,330.06000000000006,225.9,438.9,178.0,299.4,157.0,500.0,8.022928345783995
336.2,347.96,276.9,441.5,366.0,378.8,258.0,500.0,8.017400289443053
337.4,362.62,327.5,426.6,328.0,374.2,243.0,500.0,8.073857620186399
374.4,377.84,292.0,478.9,388.0,399.8,315.0,500.0,8.113510657412098
360.9,352.71999999999997,263.0,420.4,353.0,369.2,273.0,457.0,8.067629622353653
409.1,402.91999999999996,359.3,446.6,309.0,348.0,272.0,500.0,8.069449390119837
352.6,363.34,303.6,410.3,500.0,406.0,167.0,500.0,8.046940405041584
407.5,376.78000000000003,215.5,472.3,420.0,371.8,220.0,479.0,8.031289963417665
382.1,366.52,307.4,401.8,350.0,267.6,65.0,378.0,7.988476067625212
351.5,346.8,266.2,447.7,309.0,263.4,77.0,500.0,7.94960623296885
392.2,374.23999999999995,279.3,426.1,227.0,194.6,35.0,270.0,7.901579439792276
292.2,314.86,262.1,405.3,244.0,256.6,129.0,500.0,7.894562097388917
331.6,363.96000000000004,305.5,462.1,500.0,458.6,293.0,500.0,7.862334544154115
430.2,403.18,310.4,450.7,377.0,387.8,296.0,500.0,7.8251210523467165
402.1,371.5,301.4,443.6,347.0,364.4,205.0,500.0,7.887204284256849
345.3,359.12,317.0,430.9,219.0,278.0,184.0,402.0,7.923044045028856
374.9,379.08000000000004,363.9,399.2,246.0,259.2,135.0,477.0,7.855066733438309
336.3,325.18,199.4,453.6,273.0,291.4,124.0,500.0,7.878296255921492
354.5,342.2,268.2,382.9,200.0,268.0,145.0,423.0,7.875556668245223
366.1,326.94,145.9,446.2,199.0,216.6,88.0,397.0,7.890211946928767
391.6,371.32,281.3,410.6,264.0,303.2,205.0,500.0,7.9173775639645605
399.0,376.86,321.0,414.5,500.0,373.4,38.0,500.0,7.8691954076498325
414.7,412.02,367.5,444.4,500.0,454.2,279.0,500.0,7.866735171861241
348.9,339.2,247.9,382.8,341.0,388.0,286.0,500.0,7.851416036893982
362.8,339.12,264.2,405.0,209.0,282.4,173.0,500.0,7.90203317373534
393.0,364.98,241.2,422.7,500.0,383.2,79.0,500.0,7.867525787783835
326.2,320.08000000000004,250.9,386.6,343.0,342.2,167.0,500.0,7.893492399571857
317.4,311.12,270.4,343.0,275.0,211.8,68.0,298.0,7.859777396085519
321.1,319.2,284.5,356.0,222.0,259.4,119.0,500.0,7.834328608173265
363.3,343.78,281.5,383.6,259.0,281.8,138.0,500.0,7.853811183671021
343.9,286.17999999999995,109.1,378.0,252.0,276.4,36.0,474.0,7.850997469500533
338.2,353.64,309.6,395.7,347.0,336.6,137.0,496.0,7.900979182137528
343.6,359.94,314.7,410.6,401.0,358.4,116.0,500.0,7.870780259238877
309.7,288.3,238.5,322.0,204.0,246.0,121.0,500.0,7.843843921607999
330.9,313.46,232.2,363.0,383.0,331.2,184.0,455.0,7.82187777193074
246.7,255.18,204.4,334.3,204.0,278.6,85.0,500.0,7.8378762569659335
299.4,285.58,197.7,378.3,218.0,231.2,109.0,358.0,7.834110642518285
315.0,327.1,257.8,413.8,227.0,255.0,167.0,377.0,7.7959628056044865
302.7,299.7,232.9,381.6,270.0,269.4,158.0,375.0,7.810336345985084
278.1,280.26000000000005,151.5,422.8,280.0,252.8,115.0,405.0,7.772813503740493
296.7,263.96000000000004,155.5,374.5,282.0,233.6,60.0,333.0,7.751812269613968
302.5,318.9,277.0,384.4,239.0,290.0,213.0,447.0,7.793257145814279
279.6,289.52,225.3,377.5,217.0,207.6,69.0,327.0,7.7575071394041855
335.6,343.18,305.7,379.7,259.0,313.6,234.0,500.0,7.845984880302832
277.0,281.38,233.2,327.0,133.0,107.2,28.0,160.0,7.786865602324546
236.7,246.56,198.7,309.7,303.0,260.4,71.0,500.0,7.770544053251516
321.8,303.91999999999996,161.5,394.3,149.0,274.0,89.0,500.0,7.794397068924266
275.5,265.64,185.3,314.4,148.0,122.2,12.0,164.0,7.7848934986800415
284.0,289.26,246.2,336.5,212.0,230.0,205.0,287.0,7.853759082939048
307.6,298.4,245.9,355.6,125.0,127.6,81.0,168.0,7.86942493723706
288.5,304.86,206.9,414.2,128.0,142.8,102.0,213.0,7.806358860491201
327.8,319.71999999999997,204.8,424.9,99.0,151.4,57.0,306.0,7.817911085221918
345.2,340.78,296.5,368.8,176.0,192.6,41.0,500.0,7.830913848221026
329.1,343.64,310.0,379.0,177.0,198.0,25.0,429.0,7.8131611929140865
337.1,335.38,285.0,377.5,342.0,345.2,187.0,500.0,7.868282842735248
333.9,326.98,258.3,366.8,219.0,272.4,133.0,500.0,7.775173059931818
276.2,311.24,263.7,393.6,307.0,262.2,116.0,374.0,7.824875357609399
335.0,344.71999999999997,285.6,459.2,279.0,267.2,214.0,333.0,7.870315549281582
279.4,295.41999999999996,234.2,380.3,456.0,398.8,163.0,500.0,7.871193577171408
319.2,306.2,192.9,384.9,284.0,293.8,141.0,461.0,7.852629006817638
274.0,260.76000000000005,190.9,322.7,247.0,256.6,175.0,332.0,7.825667442996001
314.6,326.88,278.2,398.0,227.0,266.0,116.0,500.0,7.8013462022809685
259.9,223.83999999999997,93.9,264.7,124.0,146.0,46.0,281.0,7.8772617512913445
297.2,266.46000000000004,176.3,322.0,368.0,299.0,50.0,435.0,7.846567884916108
366.4,338.85999999999996,227.2,393.5,500.0,406.8,208.0,500.0,7.746207174922958
351.5,331.21999999999997,254.8,364.5,347.0,350.8,137.0,500.0,7.74921915348247
346.7,326.78000000000003,244.6,364.9,169.0,176.6,105.0,240.0,7.760174559505948
360.4,370.0400000000001,329.9,422.9,168.0,238.2,139.0,500.0,7.769597976431732
302.2,304.56,216.6,372.8,257.0,317.4,160.0,500.0,7.827233518885908
306.3,272.96,153.6,370.7,239.0,264.4,64.0,500.0,7.835503979644034
269.0,281.96,199.7,370.3,236.0,300.8,111.0,500.0,7.835143824353506
213.2,231.51999999999998,138.9,320.1,154.0,229.8,59.0,401.0,7.844252285381651
244.6,251.1,207.0,295.1,133.0,135.6,81.0,205.0,7.8812181013606315
288.8,297.5400000000001,215.7,436.4,403.0,325.8,116.0,500.0,7.87863372073928
293.4,294.38,207.5,369.0,242.0,286.0,209.0,413.0,7.89063751997626
325.7,333.34,236.4,419.3,353.0,321.4,57.0,500.0,7.91045152040101
402.1,395.28,374.1,412.8,334.0,288.6,85.0,500.0,7.928453620961038
385.8,365.68,290.1,439.3,341.0,336.8,177.0,500.0,7.930688968166719
399.3,372.93999999999994,289.5,413.8,300.0,324.2,133.0,500.0,7.928749897520381
334.0,342.84000000000003,282.7,417.1,486.0,437.2,227.0,500.0,8.003178201243669
306.9,307.05999999999995,266.4,354.6,232.0,267.4,65.0,500.0,8.049029044520095
298.1,329.78000000000003,274.8,403.9,462.0,334.0,99.0,500.0,8.106489133680014
398.0,357.28000000000003,276.0,415.7,500.0,379.0,107.0,500.0,8.095959966039825
313.1,286.24,157.1,379.0,290.0,290.4,148.0,479.0,8.114120341397356
388.8,374.84000000000003,285.1,446.9,248.0,281.8,67.0,485.0,8.143352815364327
323.6,282.21999999999997,193.4,354.2,209.0,269.0,151.0,476.0,8.089652713102511
237.3,246.02000000000004,217.0,280.1,268.0,260.2,138.0,374.0,8.11941524881967
222.7,247.56000000000003,174.3,347.3,331.0,279.0,75.0,441.0,8.155646172505095
341.1,330.64,262.8,389.8,251.0,255.0,114.0,369.0,8.137430908841399
337.0,338.28000000000003,297.5,387.2,407.0,388.0,281.0,475.0,8.170838255359497
339.6,344.73999999999995,295.6,399.9,345.0,338.8,184.0,500.0,8.17122377823385
325.6,321.3,275.7,346.8,402.0,386.2,204.0,500.0,8.20533230049665
273.3,293.73999999999995,248.2,354.4,281.0,298.4,241.0,374.0,8.209413043985318
294.5,290.26,227.8,332.6,438.0,409.6,224.0,500.0,8.203281078959197
354.8,357.14,274.4,423.2,498.0,463.2,358.0,500.0,8.284365964792206
295.8,304.68,261.3,383.6,377.0,354.0,68.0,500.0,8.292273856994598
363.4,343.1,277.9,377.1,389.0,360.2,193.0,500.0,8.311361759313105
329.6,338.43999999999994,253.9,426.9,273.0,302.2,151.0,500.0,8.28100158618253
315.0,323.08,295.5,358.8,390.0,388.6,239.0,500.0,8.30368077319023
304.6,305.14,249.6,361.9,318.0,264.8,55.0,500.0,8.206229930622719
247.1,298.12,238.0,416.8,500.0,397.4,185.0,500.0,8.176506531930796
297.2,284.4,194.4,350.1,346.0,302.6,127.0,500.0,8.070607479223659
296.1,302.6,239.1,367.7,270.0,222.2,94.0,348.0,8.088384548102123
298.1,303.9,224.6,408.1,302.0,346.8,265.0,500.0,8.13259184400538
347.6,328.03999999999996,281.8,351.0,277.0,331.0,231.0,500.0,8.060149655299844
206.1,264.15999999999997,151.3,424.5,249.0,219.2,93.0,317.0,8.037439696014317
385.4,375.7,330.3,403.3,500.0,393.0,229.0,500.0,8.051816762401302
306.3,285.38,230.8,313.8,407.0,394.2,209.0,500.0,8.091600931159899
303.8,314.7,246.7,399.6,454.0,412.2,226.0,500.0,8.10677102976807
343.6,342.97999999999996,303.0,394.4,500.0,471.4,357.0,500.0,8.060165782004345
345.4,319.46,213.5,424.7,301.0,315.2,184.0,437.0,8.012229595717342
295.0,310.12,245.4,408.3,248.0,273.4,98.0,500.0,7.968936603301503
310.5,322.32,226.4,451.1,391.0,350.0,54.0,500.0,8.00222209639026
294.9,297.36,268.3,344.3,251.0,294.2,190.0,429.0,8.020711465199298
303.0,285.5,186.0,330.8,405.0,312.6,55.0,500.0,8.032024195908718
277.9,293.05999999999995,214.7,370.6,500.0,351.6,103.0,500.0,8.002900176391064
249.4,258.14,184.8,315.8,273.0,316.8,144.0,500.0,8.008142105982962
316.6,297.88,131.3,393.7,312.0,330.6,103.0,500.0,8.030736276627675
293.0,281.98,197.0,388.2,386.0,354.8,121.0,500.0,8.047446469370882
271.4,260.62,177.0,316.7,339.0,339.2,164.0,500.0,8.020377198831229
365.0,348.26,288.1,384.9,391.0,322.2,131.0,500.0,7.963119553717559
345.7,362.14,303.0,414.1,464.0,352.8,97.0,500.0,7.94622511456461
330.4,330.9,288.7,372.8,188.0,218.6,77.0,500.0,7.932652332012583
311.0,304.17999999999995,233.1,373.5,371.0,323.4,96.0,500.0,7.903524528551989
269.7,262.6,191.6,322.7,328.0,311.8,60.0,500.0,7.920371751291235
190.1,222.96000000000004,184.0,302.5,299.0,282.6,176.0,375.0,7.919996000476165
253.3,249.8,203.1,304.4,245.0,241.8,46.0,500.0,7.925230400931446
254.9,247.96000000000004,200.3,293.9,180.0,238.4,137.0,493.0,7.946775418936678
197.0,227.34,167.6,312.3,174.0,166.8,108.0,205.0,7.984437972119892
240.6,265.91999999999996,158.0,376.9,362.0,354.4,178.0,500.0,7.990808580105116
319.1,300.8,222.0,364.2,277.0,318.8,95.0,500.0,7.956655623966385
246.9,249.4,199.9,311.0,332.0,304.2,171.0,387.0,7.948654305008127
286.9,288.68,235.4,328.4,481.0,457.4,375.0,500.0,7.940431296409846
272.6,294.88,260.0,353.8,177.0,169.6,117.0,197.0,7.972583480446509
324.8,312.68,225.9,344.6,188.0,183.0,46.0,371.0,8.011199818542257
257.3,261.82,193.8,334.6,275.0,268.8,108.0,500.0,8.040067543494834
258.1,269.6,200.7,329.9,167.0,186.0,151.0,250.0,8.041685032839691
312.4,298.96000000000004,204.0,363.8,206.0,266.0,175.0,500.0,8.053284626323286
251.2,253.48000000000002,170.2,372.0,269.0,330.8,229.0,500.0,8.12595771125684
309.9,315.84000000000003,235.1,446.0,234.0,288.8,132.0,500.0,8.14971470590493
352.5,338.68,294.9,383.9,226.0,255.6,102.0,500.0,8.072584891027683
383.3,369.15999999999997,332.6,393.3,237.0,227.4,88.0,376.0,8.020249095515918
351.3,347.03999999999996,301.0,389.6,172.0,266.4,120.0,500.0,8.035501788586576
335.4,328.99999999999994,271.0,398.0,324.0,293.4,17.0,500.0,8.023230643729118
308.0,294.53999999999996,241.6,322.8,301.0,286.6,136.0,416.0,8.040882746816239
373.9,352.4,232.7,421.8,276.0,271.0,85.0,500.0,8.093072993137783
323.9,328.16,246.2,404.2,170.0,239.2,38.0,500.0,8.063428102546252
346.9,332.28,232.7,386.5,500.0,435.0,297.0,500.0,7.989273397838326
250.8,274.88,243.2,333.1,225.0,218.0,62.0,471.0,8.048022773880563
303.9,309.5,236.8,376.5,161.0,261.8,68.0,500.0,8.10159201292493
305.3,293.18,260.0,321.5,262.0,278.2,73.0,500.0,8.127518564830913
259.1,257.78000000000003,204.0,339.7,448.0,405.4,157.0,500.0,8.195304580316353
303.6,299.32,244.8,337.4,233.0,207.4,125.0,281.0,8.196261094568694
302.0,301.82,229.9,356.8,246.0,269.4,136.0,500.0,8.184984050734924
325.2,304.78,187.0,416.5,169.0,240.4,70.0,500.0,8.140125005968397
310.4,310.46,266.7,354.8,329.0,278.0,55.0,500.0,8.105813002239056
318.0,313.02,241.8,371.5,454.0,398.8,237.0,500.0,8.141271515998065
356.1,340.56,253.0,425.7,251.0,283.6,165.0,496.0,8.133962770062691
323.5,316.41999999999996,229.6,389.4,266.0,319.8,71.0,500.0,8.109003621949512
323.7,322.79999999999995,251.8,401.2,325.0,320.6,140.0,500.0,8.172050257114817
325.6,345.9,282.2,444.2,500.0,407.8,234.0,500.0,8.070585589426333
379.3,360.88,213.1,439.4,101.0,173.4,31.0,500.0,8.025526846915117
347.1,341.80000000000007,274.7,390.2,215.0,292.8,196.0,500.0,8.022696992919762
352.5,336.41999999999996,279.0,402.4,274.0,345.2,209.0,500.0,8.026239187315701
294.3,294.58,212.3,357.9,468.0,441.2,382.0,500.0,7.986495846689554
332.0,354.94,300.3,423.3,300.0,338.2,188.0,500.0,8.02240986871153
393.3,388.88,254.2,476.8,500.0,398.8,212.0,500.0,7.97250235609172
399.0,363.68,228.7,408.3,497.0,454.8,297.0,500.0,7.942749177221277
378.8,360.58000000000004,309.0,394.9,500.0,421.6,235.0,500.0,7.918506907211767
333.5,352.74,305.5,429.8,500.0,443.0,215.0,500.0,7.890167873881192
341.8,344.84,248.8,431.7,277.0,328.2,255.0,500.0,7.936080669304357
377.1,365.97999999999996,321.7,393.7,394.0,359.4,181.0,500.0,7.976093045739053
323.8,366.88,283.6,460.4,500.0,450.8,264.0,500.0,7.995727543481036
327.5,336.62,323.9,356.0,280.0,298.8,232.0,402.0,8.02223106783352
322.0,323.62,239.3,387.9,234.0,313.0,150.0,500.0,8.044627534459538
269.6,299.18,178.2,469.5,279.0,317.4,132.0,500.0,8.090858092362499
347.5,348.9,282.0,412.7,500.0,437.2,205.0,500.0,8.135442083967527
354.0,370.82,285.6,449.1,500.0,367.2,137.0,500.0,8.182410455744508
309.1,293.38,132.8,386.3,268.0,274.0,154.0,429.0,8.22757259439363
367.7,373.98,327.3,409.0,500.0,477.2,425.0,500.0,8.202740127439737
383.4,389.4,336.9,446.6,500.0,382.6,203.0,500.0,8.255634372236912
439.3,419.5,329.7,457.5,281.0,310.4,200.0,500.0,8.275403013737558
364.1,348.58000000000004,197.5,453.1,216.0,247.4,133.0,476.0,8.252262790034553
417.4,388.73999999999995,270.5,472.1,500.0,402.8,198.0,500.0,8.276814909103729
373.7,370.28000000000003,317.2,423.5,307.0,334.4,213.0,443.0,8.243824028155096
387.3,375.08000000000004,264.4,450.2,417.0,376.0,116.0,500.0,8.234390370232411
390.2,402.03999999999996,377.6,438.9,500.0,455.4,277.0,500.0,8.088343721563065
422.3,418.91999999999996,380.8,470.9,500.0,455.0,357.0,500.0,7.98726961695979
